STR;01/12/2021;0801056271;53300000;Vte comptoir 01/12/2021;15,800000000000001;0
STR;01/12/2021;0804022467;53300000;Vte comptoir 01/12/2021;3,2000000000000002;0
STR;01/12/2021;0801056285;53300000;Vte comptoir 01/12/2021;172,84999999999999;0
STR;01/12/2021;0801056289;53300000;Vte comptoir 01/12/2021;5,8499999999999996;0
STR;01/12/2021;0801056312;53300000;Vte comptoir 01/12/2021;10,4;0
STR;01/12/2021;0804022530;53300000;Vte comptoir 01/12/2021;16,350000000000001;0
STR;01/12/2021;0801056246;53300000;Vte comptoir 01/12/2021;9;0
STR;01/12/2021;0804022527;53300000;Vte comptoir 01/12/2021;120,45;0
STR;01/12/2021;0804022468;53300000;Vte comptoir 01/12/2021;33,25;0
STR;01/12/2021;0801056208;53300000;Vte comptoir 01/12/2021;17,300000000000001;0
STR;01/12/2021;0801056302;53300000;Vte comptoir 01/12/2021;17,449999999999999;0
STR;01/12/2021;0804022510;53300000;Vte comptoir 01/12/2021;12,5;0
STR;01/12/2021;0804022540;53300000;Vte comptoir 01/12/2021;19,5;0
STR;01/12/2021;0804022525;53300000;Vte comptoir 01/12/2021;117,65000000000001;0
STR;01/12/2021;0801056320;53300000;Vte comptoir 01/12/2021;100;0
STR;01/12/2021;0801056265;53300000;Vte comptoir 01/12/2021;14,199999999999999;0
STR;01/12/2021;0804022538;53300000;Vte comptoir 01/12/2021;20,800000000000001;0
STR;01/12/2021;0801056245;53300000;Vte comptoir 01/12/2021;31;0
STR;01/12/2021;0801056212;53300000;Vte comptoir 01/12/2021;10,6;0
STR;01/12/2021;0804022518;53300000;Vte comptoir 01/12/2021;57,5;0
STR;01/12/2021;0801056261;53300000;Vte comptoir 01/12/2021;12,800000000000001;0
STR;01/12/2021;0804022487;53300000;Vte comptoir 01/12/2021;20,199999999999999;0
STR;01/12/2021;0801056239;53300000;Vte comptoir 01/12/2021;13,9;0
STR;01/12/2021;0804022536;53300000;Vte comptoir 01/12/2021;28,600000000000001;0
STR;01/12/2021;0801056309;53300000;Vte comptoir 01/12/2021;85,400000000000006;0
STR;01/12/2021;0801056333;53300000;Vte comptoir 01/12/2021;20,100000000000001;0
STR;01/12/2021;0801056213;53300000;Vte comptoir 01/12/2021;33,299999999999997;0
STR;01/12/2021;0801056264;53300000;Vte comptoir 01/12/2021;6,75;0
STR;01/12/2021;0804022466;53300000;Vte comptoir 01/12/2021;24,030000000000001;0
STR;01/12/2021;0801056339;53300000;Vte comptoir 01/12/2021;7,5;0
STR;01/12/2021;0801056207;53300000;Vte comptoir 01/12/2021;80,900000000000006;0
STR;01/12/2021;0804022546;53300000;Vte comptoir 01/12/2021;30,100000000000001;0
STR;01/12/2021;0801056196;53300000;Vte comptoir 01/12/2021;22,5;0
STR;01/12/2021;0801056194;53300000;Vte comptoir 01/12/2021;16,199999999999999;0
STR;01/12/2021;0804022480;53300000;Vte comptoir 01/12/2021;31,050000000000001;0
STR;01/12/2021;0804022533;53300000;Vte comptoir 01/12/2021;38,950000000000003;0
STR;01/12/2021;0801056260;53300000;Vte comptoir 01/12/2021;23,699999999999999;0
STR;01/12/2021;0804022462;53300000;Vte comptoir 01/12/2021;5,5;0
STR;01/12/2021;0801056231;53300000;Vte comptoir 01/12/2021;24,100000000000001;0
STR;01/12/2021;0804022523;53300000;Vte comptoir 01/12/2021;40,350000000000001;0
STR;01/12/2021;0804022506;53300000;Vte comptoir 01/12/2021;23,600000000000001;0
STR;01/12/2021;0804022483;53300000;Vte comptoir 01/12/2021;50,600000000000001;0
STR;01/12/2021;0801056270;53300000;Vte comptoir 01/12/2021;34,350000000000001;0
STR;01/12/2021;0804022508;53300000;Vte comptoir 01/12/2021;21,199999999999999;0
STR;01/12/2021;0801056301;53300000;Vte comptoir 01/12/2021;13,300000000000001;0
STR;01/12/2021;0801056179;53300000;Vte comptoir 01/12/2021;57,649999999999999;0
STR;01/12/2021;0801056282;53300000;Vte comptoir 01/12/2021;7,0499999999999998;0
STR;01/12/2021;0801056181;53300000;Vte comptoir 01/12/2021;29,550000000000001;0
STR;01/12/2021;0804022472;53300000;Vte comptoir 01/12/2021;7,5999999999999996;0
STR;01/12/2021;0801056234;53300000;Vte comptoir 01/12/2021;28,199999999999999;0
STR;01/12/2021;0801056202;53300000;Vte comptoir 01/12/2021;44,5;0
STR;01/12/2021;0804022500;53300000;Vte comptoir 01/12/2021;35,049999999999997;0
STR;01/12/2021;0801056180;53300000;Vte comptoir 01/12/2021;67,799999999999997;0
STR;01/12/2021;0804022477;53300000;Vte comptoir 01/12/2021;6,2000000000000002;0
STR;01/12/2021;0801056255;53300000;Vte comptoir 01/12/2021;11,4;0
STR;01/12/2021;0801056254;53300000;Vte comptoir 01/12/2021;18,199999999999999;0
STR;01/12/2021;0801056172;53300000;Vte comptoir 01/12/2021;3,7999999999999998;0
STR;01/12/2021;0804022550;53300000;Vte comptoir 01/12/2021;17,050000000000001;0
STR;01/12/2021;0801056310;53300000;Vte comptoir 01/12/2021;8,6999999999999993;0
STR;01/12/2021;0804022489;53300000;Vte comptoir 01/12/2021;41,350000000000001;0
STR;01/12/2021;0801056307;53300000;Vte comptoir 01/12/2021;33,799999999999997;0
STR;01/12/2021;0804022505;53300000;Vte comptoir 01/12/2021;57,600000000000001;0
STR;01/12/2021;0801056218;53300000;Vte comptoir 01/12/2021;25,699999999999999;0
STR;01/12/2021;0801056272;53300000;Vte comptoir 01/12/2021;14,5;0
STR;01/12/2021;0804022502;53300000;Vte comptoir 01/12/2021;45;0
STR;01/12/2021;0801056225;53300000;Vte comptoir 01/12/2021;9,6999999999999993;0
STR;01/12/2021;0804022539;53300000;Vte comptoir 01/12/2021;16,699999999999999;0
STR;01/12/2021;0804022494;53300000;Vte comptoir 01/12/2021;4,5;0
STR;01/12/2021;0801056306;53300000;Vte comptoir 01/12/2021;20,600000000000001;0
STR;01/12/2021;0804022481;53300000;Vte comptoir 01/12/2021;5,9000000000000004;0
STR;01/12/2021;0804022470;53300000;Vte comptoir 01/12/2021;10,4;0
STR;01/12/2021;0801056250;53300000;Vte comptoir 01/12/2021;19,25;0
STR;01/12/2021;0804022479;53300000;Vte comptoir 01/12/2021;5,9000000000000004;0
STR;01/12/2021;0804022492;53300000;Vte comptoir 01/12/2021;44,850000000000001;0
